make,model,release_date,Engine Fuel Type,Engine HP,Engine Cylinders,transmission_type,Driven_Wheels,Number of Doors,Market Category,size,style,highway MPG,city mpg,Popularity,price,isDeleted
Maserati,Ghibli,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,79700,FALSE
Maserati,Ghibli,2017,premium unleaded (required),345,6,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,17,238,71600,FALSE
Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,286750,FALSE
Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,319400,FALSE
Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,295850,FALSE
Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,329325,FALSE
Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,250000,FALSE
Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,290000,FALSE
Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,296000,FALSE
Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,256650,FALSE
Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,263200,FALSE
Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,303300,FALSE
Mercedes-Benz,GL-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63000,FALSE
Mercedes-Benz,GL-Class,2014,premium unleaded (required),362,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,19,14,617,64550,FALSE
Mercedes-Benz,GL-Class,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,88600,FALSE
Mercedes-Benz,GL-Class,2014,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,118160,FALSE
Mercedes-Benz,GL-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450,FALSE
Mercedes-Benz,GL-Class,2015,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950,FALSE
Mercedes-Benz,GL-Class,2015,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200,FALSE
Mercedes-Benz,GL-Class,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600,FALSE
Mercedes-Benz,GL-Class,2016,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950,FALSE
Mercedes-Benz,GL-Class,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600,FALSE
Mercedes-Benz,GL-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200,FALSE
Mercedes-Benz,GL-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450,FALSE
Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,35,25,617,31300,FALSE
Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,32,24,617,33300,FALSE
Mercedes-Benz,GLA-Class,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,23,617,48300,FALSE
Mercedes-Benz,GLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,22,617,49580,FALSE
Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,35,25,617,32500,FALSE
Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,32,24,617,34500,FALSE
Mercedes-Benz,GLA-Class,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,28,22,617,49900,FALSE
Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,33,24,617,32850,FALSE
Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,31,23,617,34850,FALSE
Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,38950,FALSE
Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,40950,FALSE
Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,39150,FALSE
Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,41150,FALSE
Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,617,65100,FALSE
Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,109300,FALSE
Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,23,17,617,69650,FALSE
Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,110650,FALSE
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,18,617,64600,FALSE
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,99950,FALSE
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,51100,FALSE
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,107100,FALSE
Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29,22,617,52500,FALSE
Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,53600,FALSE
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,108840,FALSE
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,101690,FALSE
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,18,617,65650,FALSE
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,52000,FALSE
Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,18,617,54500,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,20,873,24300,FALSE
Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25375,FALSE
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770,FALSE
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,31,21,873,24770,FALSE
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870,FALSE
Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Compact,Sedan,29,22,873,25870,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,26895,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,25795,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,26695,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,24845,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,26895,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,25795,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,27795,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,24845,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Performance,Midsize,Sedan,32,24,873,27795,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,26695,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23745,FALSE
Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,33,22,873,23745,FALSE
Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37090,FALSE
Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39090,FALSE
Mercedes-Benz,GLK-Class,2013,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38590,FALSE
Mercedes-Benz,GLK-Class,2014,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38980,FALSE
Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39480,FALSE
Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37480,FALSE
Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37900,FALSE
Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,18,617,39900,FALSE
Mercedes-Benz,GLK-Class,2015,diesel,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,39400,FALSE
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,124100,FALSE
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),449,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,18,14,617,93850,FALSE
Mercedes-Benz,GLS-Class,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,17,617,68700,FALSE
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,26950,FALSE
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,32890,FALSE
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,30530,FALSE
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,25850,FALSE
Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Compact,Wagon,30,22,873,29430,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29280,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,32640,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24785,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,28885,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26280,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,25885,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,30380,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,29880,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27380,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,30980,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,27980,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,29485,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,31540,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25385,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30045,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,26880,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31145,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,27785,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26485,FALSE
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28385,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,30620,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,26095,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25595,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,29125,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31220,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,27090,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27590,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,31630,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24995,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30135,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31235,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,32730,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,29725,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,28025,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26490,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30120,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28625,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26695,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29520,FALSE
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,28190,FALSE
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,35195,FALSE
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,25595,FALSE
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,27995,FALSE
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,34095,FALSE
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,32,24,873,26095,FALSE
